movie_id,company_id,revenue,budget
128866,26646,0,0
161374,4904,0,0
18044,2865,0,0
4289,4688,0,0
28346,4063,0,0
90030,13749,0,0
253282,53574,0,0
60389,64339,0,0
329063,73062,0,0
44548,3039,0,0
69075,10885,0,1000000
29889,27180,0,0
67320,1009,0,0
27674,3285,0,0
74942,12828,0,0
71120,1647,0,0
57568,12874,0,0
28686,4861,0,500000
44385,23761,0,0
96334,13340,0,0
298584,73193,0,0
306547,39609,0,0
379998,17518,0,0
190269,5711,0,0
237433,4,0,0
63142,85641,0,0
308409,74636,0,0
379335,51065,0,0
89816,8411,0,0
57144,22672,0,0
68720,10330,0,0
351365,95162,0,0
67908,49991,0,0
286940,20375,0,5
139820,25954,0,0
67740,35209,0,0
82028,18352,0,0
354857,7899,0,3000000
65707,17763,0,0
82094,73466,0,0
367492,67498,0,0
100275,64899,1632,0
73800,31266,0,1800000
365222,4054,156844753,36000000
118408,4262,2,0
60604,13398,0,0
44850,57659,0,0
23529,56674,0,0
182219,581,0,12000000
290365,44097,0,0
225244,15731,0,0
253395,6339,0,2000000
77585,77196,0,0
248543,13969,0,0
50934,688,0,0
126219,5070,0,0
353609,10339,0,0
331354,33916,0,0
257614,7914,0,0
340881,23749,0,0
382951,80652,0,0
216529,69987,0,50000
107587,53198,0,0
148184,95328,0,350000
114354,18010,0,0
112631,300,0,0
240628,18526,0,0
258450,47451,0,1500000
186066,17785,0,0
157153,14171,0,0
128177,17024,0,0
119616,39929,0,0
185248,23868,0,0
280901,14171,0,0
20205,1311,0,0
203351,25092,0,0
197624,3991,0,1000000
24198,3991,0,0
273598,3707,0,0
143983,12242,0,0
373441,72946,0,0
217172,6,0,0
100528,8411,0,0
279634,74880,0,0
334894,72945,0,0
71064,83295,0,0
257087,3172,0,4000000
104548,53529,0,0
313108,7036,0,0
74919,75924,0,0
44528,4602,0,0
127329,17820,0,0
379873,4753,0,0
44239,74361,0,0
21665,87370,0,0
196852,4027,0,0
195557,18758,0,0
195535,18758,0,0
195653,18758,0,0
163111,36412,0,0
195732,36412,0,0
196044,13131,0,0
303982,2429,0,0
228184,28212,0,0
300602,37209,8306690,14000000
258585,71825,0,0
53871,15286,0,0
23729,10525,0,1520000
258749,26174,0,0
373878,70584,0,2000000
371645,81364,0,0
347064,11976,0,0
347847,75875,0,0
354110,21012,0,11000000
20390,3764,0,0
83903,8382,0,0
15978,3866,0,500000
272220,3786,0,0
371442,69425,0,0
31364,8147,0,0
202253,83351,0,0
69346,3749,0,0
20623,80066,0,0
48318,40353,0,0
129820,8100,0,0
45886,10845,0,0
118635,88914,0,0
149094,79339,0,0
111988,33152,0,0
249347,86032,0,0
44351,22047,0,0
46857,18405,0,0
88860,13338,0,0
219693,40151,0,0
64225,28700,0,0
47239,7025,0,0
27598,6181,0,0
245324,7350,0,0
73094,8180,0,0
175380,4899,0,0
129933,77105,0,0
4747,1746,0,0
178907,13880,0,0
202662,18464,0,0
74903,28762,0,0
80080,34351,0,0
27671,47687,0,2000
69022,93099,2800,0
64404,11457,0,0
149455,4581,0,0
84848,33279,0,478000
62759,56995,0,0
336970,157,0,0
155052,94819,0,0
92988,46296,0,0
45204,8659,0,0
10500,16610,0,0
149727,15406,0,0
162877,54833,0,0
19008,78160,0,0
292533,32955,0,0
108949,69395,0,0
11869,619,0,0
94790,955,0,0
84023,40456,0,0
101917,23946,0,0
108639,22484,0,0
80990,1157,0,0
66541,22256,0,0
65504,55772,0,0
85904,42154,0,0
185153,2370,0,0
70503,54833,0,0
121740,17609,0,0
46212,12508,0,0
33297,17252,0,0
83185,72870,0,0
161361,14975,0,0
312399,41605,0,60
40123,11671,0,0
62297,31137,0,0
11445,4250,0,0
67263,75839,0,0
158968,42045,0,0
35451,23399,0,0
271667,78160,0,0
123406,93609,0,0
125795,48428,0,0
49695,12797,0,0
7274,2206,0,0
114645,76515,0,0
36895,5073,0,0
105760,83622,0,0
103953,75055,0,0
211714,24528,0,0
246417,10845,0,0
243934,18810,0,0
64944,95504,0,2700000
88302,15326,0,0
1837,760,0,0
98642,58949,0,0
35749,45861,0,0
302436,10845,0,0
136141,94046,0,0
47900,18399,0,0
48449,15163,0,0
104374,13246,0,0
382725,73213,0,0
378227,72433,0,0
68876,14044,0,0
14489,3681,0,0
49125,13561,0,0
85265,10417,0,0
171213,75508,0,0
104354,84241,0,0
46632,1931,0,0
105254,7445,6530000,6900000
107852,76928,0,0
28525,13699,0,0
16403,6896,0,6000000
106538,2208,0,0
361980,64464,0,1700000
143959,18405,0,0
293313,33326,0,1300000
353641,33326,0,0
293471,33392,0,2100000
364387,33392,0,0
52775,40587,0,0
74955,21668,0,0
78563,3040,0,0
16159,12360,0,2800000
27496,13088,0,0
37993,94769,0,0
278778,52104,0,0
352720,91783,0,3500000
316111,10540,0,0
260163,8146,0,0
286367,29702,0,0
52416,7036,0,0
280045,8015,0,0
205943,16465,0,0
216068,4,0,0
308269,49988,0,7000
20182,3734,0,0
347807,80112,0,0
59362,92630,0,0
20494,1841,204,0
20145,3725,0,0
28389,16636,0,0
41078,48669,0,0
73129,17173,0,0
103539,71333,0,0
279598,14599,0,0
47723,20091,0,0
21751,2345,1589109,0
104172,37985,0,0
318851,44205,0,0
162458,77195,0,0
242289,18691,0,0
49782,1728,0,0
150223,15406,0,0
11946,6181,0,0
96419,18646,0,0
28527,8106,0,0
347317,57178,0,0
41228,6250,0,0
16010,8109,0,0
106669,56347,0,0
85087,8462,0,0
90034,72049,0,0
90319,14599,0,0
72214,14902,0,0
114931,665,0,0
49908,7733,0,0
107019,38909,0,0
80324,1587,0,0
365375,66400,0,0
337104,81551,0,0
47149,52372,0,0
49498,3458,0,0
89242,8488,0,85
97707,4606,0,0
342686,886,0,0
100017,84825,0,0
141757,46568,0,0
145909,87358,0,0
384262,89613,0,0
90616,15086,0,0
351981,59576,0,0
341007,83224,645135,143149
241927,61411,0,0
77958,13168,0,0
20294,64343,36500000,0
22448,3749,0,6000000
15411,4095,0,0
19418,1841,0,0
66537,874,0,0
14467,3661,11100000,2300000
15864,1569,9600000,2400000
19624,3724,0,5000000
14071,19146,20000000,10000000
15974,3653,0,0
14546,5670,0,0
372985,13839,0,0
379388,12380,0,0
383255,74360,0,0
15979,3124,2760000,750000
15464,3750,0,0
36919,1931,0,0
342163,70083,0,0
371462,72130,0,0
199283,27593,0,0
73775,13653,0,0
6417,404,0,0
8444,345,0,0
65771,49723,0,0
13798,4944,0,0
129518,3142,0,0
88395,8894,0,0
69016,69139,0,0
38668,32251,0,0
44517,75690,0,0
182768,13062,0,0
10129,76233,0,0
76350,66234,0,0
40522,11779,0,0
353533,69125,0,0
80276,44072,0,0
23381,55353,0,0
262227,45601,0,0
148265,44161,19450000,5990000
349135,51569,0,0
67988,50983,0,0
227871,50983,0,0
28188,50983,0,12000
196907,7828,0,0
84904,42755,0,0
104927,4827,0,0
342672,44632,0,0
19980,3694,6600000,3000000
18673,3522,0,0
187579,75168,0,0
16008,17516,0,0
20891,21978,0,0
112346,865,0,0
189420,6507,0,0
284620,28798,0,0
76099,1926,0,3900000
24603,4336,0,7500000
82409,59458,0,0
20507,2320,0,0
82279,6062,0,0
74661,6288,0,0
67509,12609,0,2300000
78701,3725,0,0
141010,9152,0,0
77257,4948,0,0
28812,11618,0,0
332721,5654,0,0
4680,1713,0,0
44978,3748,0,10000000
34144,44223,5000000,3750000
49028,47702,0,390000
354388,37240,0,0
88377,13029,0,2500000
61540,19219,0,0
73835,1429,0,0
73582,20566,8,130
61400,2320,4100000,13100000
158519,36118,0,0
78377,7961,0,0
141679,65847,0,0
259460,76109,0,0
287322,43808,0,0
96552,41816,0,0
105833,13246,0,0
347184,57071,0,0
250919,64510,0,0
123707,95534,0,0
105572,82,0,0
18508,328,0,0
20934,3681,0,0
19759,2502,0,0
185354,46567,0,0
41039,57753,0,0
286512,6300,0,0
326305,39340,0,0
57983,1931,0,0
48489,25484,0,0
369366,71150,0,0
64649,955,0,0
72615,14166,0,0
71496,7554,0,0
53472,6288,0,0
45064,47186,0,0
382517,2251,0,0
332880,25539,0,0
370870,36058,0,0
369364,17980,0,0
50861,2159,0,0
16123,3991,0,0
197788,10852,0,0
37311,6194,0,0
193177,33,0,0
321377,44940,0,0
173421,173,0,0
43077,2380,0,0
185640,14055,0,0
177358,12154,0,0
209410,1569,0,0
186747,5567,0,0
46780,50382,0,0
65188,201,0,0
78202,580,0,0
73123,15163,0,0
47231,23968,0,0
50294,33629,0,0
81389,2699,0,0
199934,48814,0,0
4443,80445,0,0
180970,6663,0,0
21282,9372,0,0
18879,3535,0,0
84030,77601,0,0
799,510,0,0
53524,48266,0,0
70119,20980,0,0
267415,1704,0,0
21070,75258,0,0
38553,5708,0,0
259387,1259,0,0
36292,40808,0,0
86177,48976,0,0
115383,8555,0,0
8651,25004,0,0
361181,17997,0,0
88580,38348,0,0
16423,13313,0,0
285935,3623,0,0
280840,26590,1137421,0
285803,7294,0,0
287859,2320,4,5
264206,60748,0,0
259720,19146,0,0
271200,1576,10000000,4200000
274109,31898,0,10000000
348537,2674,0,4500000
222890,14987,0,0
14962,5682,0,0
295715,5906,0,0
21026,4026,0,1000000
50658,1259,0,0
52371,12021,0,0
33371,24955,0,0
90503,12004,0,0
45047,5970,0,0
252406,19642,0,0
152948,5120,0,0
76323,9372,0,0
168712,76857,0,0
50583,1241,0,0
153541,59463,0,0
12495,12364,0,0
97138,20440,0,0
29101,25488,0,4200000
71097,6149,0,0
191385,8389,0,0
85277,11301,966214,800000
15838,5674,0,0
53463,46504,0,0
19812,17557,0,0
135204,12432,0,0
41121,49976,0,0
46333,328,0,0
27730,4707,0,0
56344,34350,0,0
111114,55968,0,0
65885,93502,0,0
48623,5120,0,0
149832,21978,0,0
161827,47114,0,0
193595,94829,0,0
88269,10652,0,0
168179,15406,0,0
251241,15165,0,0
147698,17281,0,292
305638,78709,0,7500000
60948,2331,0,0
117046,66848,0,0
49099,68380,0,0
161359,93951,0,0
95385,40938,0,0
316603,66848,0,0
102860,93204,0,0
88534,32393,0,0
169877,69202,0,0
28642,18519,0,0
102873,46212,0,0
106134,5247,0,0
111650,75212,0,0
30888,5104,0,0
126879,328,0,0
149657,94789,0,0
42647,14599,0,0
57394,7653,0,0
64304,5798,0,0
43833,73658,0,0
193460,4395,0,0
186775,4395,0,0
5256,21043,0,0
64869,74064,0,0
38659,10330,0,0
42789,5,0,0
162117,10079,0,0
156007,5798,0,0
96935,8894,0,0
334312,28452,0,0
186881,5798,0,0
49092,33,0,0
138191,6889,0,0
118145,95410,0,0
98025,36288,0,0
254902,4581,0,0
78071,83107,0,0
239536,5120,0,0
116318,8486,0,0
361131,34705,0,0
105304,6844,0,0
257095,2502,0,0
357959,4484,0,0
76784,7986,0,0
263627,64054,0,0
355211,61212,0,0
33407,55008,0,0
362178,90981,0,0
382899,83641,0,0
296449,74857,0,0
358859,81994,0,0
191703,4606,0,0
220949,70149,0,0
208947,62009,0,0
48617,64945,0,0
270469,44548,0,0
247436,19135,0,0
168478,95341,0,0
322266,48530,0,1200000
363844,21678,0,0
302528,41077,1986615,0
130993,3221,0,0
256316,7036,0,0
121998,2441,0,2100000
80281,45587,0,0
36511,5825,0,250000
381890,5635,553810228,60720000
371758,51884,0,0
347669,70521,0,0
302036,37955,0,0
258210,1311,0,0
347835,57505,0,0
383809,73555,0,0
101553,10555,0,0
37265,5051,0,0
55580,65806,0,0
30301,4817,0,0
257302,10523,0,0
116614,12731,0,0
21990,74363,0,0
10125,39832,0,0
329010,74006,0,0
27836,12361,0,0
96161,6194,0,0
26329,364,0,0
77829,5108,0,0
82737,318,0,0
330697,24846,0,0
364540,65870,0,1150118
301365,67574,1333124,7000000
334026,83100,0,0
346763,56807,0,0
330770,76447,0,0
277713,75882,0,0
364433,74686,0,1900000
308674,49756,0,0
287940,30638,0,250000
20431,4710,0,0
37941,7125,12000000,3000000
341420,12298,0,0
21463,16430,0,0
20049,16424,18000000,3230939
82124,16432,0,0
236808,12630,0,0
70988,5907,0,0
66536,14368,0,0
72188,11671,0,0
363846,65864,0,0
181656,5542,0,0
198993,5650,0,0
160075,17387,0,0
187662,4641,0,0
385317,74067,0,0
60807,45585,0,0
31626,14464,5333333,1333333
81060,38582,0,0
199160,32414,2640850,440141
19754,3671,0,0
35106,80814,0,0
323315,45732,0,0
128722,955,0,0
144436,18758,0,0
94702,18758,0,0
85220,15634,0,0
140554,7201,0,0
277796,66581,0,0
301348,6901,1055287,0
163837,5755,0,0
159281,9248,0,0
268271,9248,0,0
103850,23967,0,0
34052,5397,0,0
338065,63187,22000000,13000000
333352,75932,18704595,13000000
367524,52242,0,0
347752,73883,0,0
323665,60583,0,0
382581,49983,0,0
332706,49480,0,0
150201,80268,0,0
347764,72861,0,0
291871,80222,0,0
383140,63430,0,0
23704,4259,0,0
79550,22975,0,2000000
336652,2280,0,0
97400,3318,0,0
320588,19548,14444999,1000000
104338,36079,0,0
348346,41945,0,0
382913,93635,0,0
78088,66500,0,0
365447,73068,0,0
174187,4148,0,0
101858,48491,0,0
92927,34403,0,0
186268,4395,0,0
262536,6194,0,0
41383,8326,0,0
224339,82007,0,0
73983,6,0,0
34462,38661,0,0
257004,41681,0,300
177622,4095,0,0
2989,8310,2000000,17000000
181565,66266,0,0
206289,58647,0,0
46043,881,0,0
333385,23921,34694,8000000
93212,3052,0,0
41568,3052,0,0
136585,3052,0,0
207680,6423,0,0
346494,32291,0,0
337085,35591,0,0
332704,61922,0,0
336850,17157,0,0
65874,67576,0,0
230235,10739,0,0
320048,19961,0,500000
113752,23888,0,3000000
301224,37492,0,0
369834,80513,0,0
41988,2785,0,0
347689,59811,0,0
339984,5752,73883359,16000000
55495,59996,0,0
347881,6345,0,0
292010,10951,0,0
54008,9266,0,0
278717,46939,0,0
209266,53975,0,6000000
326649,67504,0,0
5728,1964,0,0
12422,17178,0,0
63065,7950,0,0
291189,13240,0,0
375012,55142,0,0
312849,73144,0,0
287719,18387,0,0
98487,441,0,0
43093,14058,0,0
376311,1311,0,0
315664,7981,48902953,29000000
49834,25350,0,0
258800,12093,0,0
377799,15316,0,5300000
163791,22155,0,0
64674,12093,0,0
374021,12093,0,0
379508,31084,0,0
48125,13135,0,0
167021,10769,0,0
38404,5699,0,0
71921,68488,0,0
143839,34000,0,0
365805,71951,0,0
110468,1221,0,0
329815,77814,39687,0
63317,51152,0,0
226693,7237,0,0
370902,71243,0,0
47845,67261,0,8500000
242546,1077,0,0
300403,69959,0,0
228109,17380,0,0
302688,12026,88923251,18000000
327528,8204,830129,0
367108,53749,0,0
357706,44163,2100000,300000
208091,11801,0,0
384205,73532,0,0
314029,42235,0,1500000
38706,36546,0,0
18188,3462,0,0
46776,4,0,0
58559,35139,0,0
387054,59811,0,0
124993,4978,0,0
42291,27649,0,0
297806,28732,1646788,13000000
186759,5490,0,8000000
356326,45461,0,0
153397,12575,0,0
40208,35915,0,0
342521,12,20566327,15000000
337758,63197,0,0
334922,90851,0,0
375742,74926,101657,1300000
336011,71895,200242,700000
290825,35043,0,5000000
48613,16186,0,0
333663,83397,0,0
123680,3324,0,0
214170,57430,0,0
341745,10947,0,0
122544,45301,0,0
296360,46421,14016568,3000000
44256,22397,0,0
186991,7117,0,0
254952,12808,0,0
347848,74355,0,0
239367,35441,0,0
60410,4535,0,0
33419,33,0,0
76746,255,0,400
36818,6194,0,0
242631,6194,0,0
134238,6194,0,0
207178,6194,0,0
85231,441,0,0
75510,9329,0,0
122325,9329,0,0
249969,6194,0,0
372691,6194,0,0
178447,6194,0,0
86497,24205,0,0
376716,20103,4314688,0
383535,73386,0,3650000
90110,5648,0,0
365002,29856,0,0
261112,333,0,0
16017,11672,0,0
202831,20358,0,0
50942,4056,0,0
379291,9993,0,0
338913,71625,0,0
387893,75052,0,0
109261,49619,0,0
27923,5120,0,0
334629,86787,0,0
246415,48510,0,0
125531,88541,0,0
177714,13588,0,0
131027,8100,0,0
83234,15406,0,0
78476,15893,0,0
239804,50453,0,0
267579,73673,0,0
5252,7036,0,0
182950,4395,0,0
356325,17980,0,0
304878,90603,0,0
357096,10399,0,0
116500,4,0,0
121848,6194,0,0
187422,5798,0,0
64307,5798,0,0
66730,5798,0,0
193459,4395,0,0
373349,79081,0,0
344170,79083,0,0
110299,14838,0,0
59895,4928,0,0
36799,328,0,375581
175226,46979,0,0
224162,6,0,0
54241,22520,0,0
85232,441,0,0
95037,441,0,0
118517,8411,0,0
33486,33,0,0
33484,33,0,0
36704,33,0,0
33482,33,0,717
36706,33,0,0
179103,6194,0,0
296071,6999,0,0
380808,6735,0,0
295699,13184,3400278,10000000
21571,2212,0,0
19083,1225,0,0
72912,3546,0,0
369557,68417,13624522,4000000
336775,51663,0,608000
75733,94831,0,0
362541,11801,0,0
25451,4917,0,0
184328,4395,0,0
185273,4395,0,0
187516,4395,0,0
156603,4395,0,0
180819,4395,0,0
252916,4395,0,0
115706,4395,0,0
107966,4395,0,0
174195,4395,0,0
116190,4928,0,0
70313,4928,0,0
144852,4928,0,0
193435,4928,0,0
178569,4928,0,0
177234,4928,0,0
230182,4928,0,0
358893,78367,0,0
347850,77864,0,0
351065,345,0,0
331985,35731,0,51237
334362,17465,0,0
240636,49671,0,0
365566,29427,0,0
116312,4808,1622164,0
352166,59651,0,0
144686,21485,0,0
53202,20041,0,0
370755,86041,2152738,5000000
290595,16314,164602163,115000000
325133,17393,108758521,35000000
224944,47547,0,0
158928,4343,0,110
86239,6194,0,0
26829,3458,0,0
388910,441,0,0
29487,4977,0,0
29490,4977,0,0
29829,4977,0,0
46196,10330,0,0
29390,10324,0,0
29398,10324,0,0
300769,1442,0,0
118534,1486,0,0
369168,83516,0,0
355925,61619,0,0
327674,50242,0,0
356300,65125,0,0
101733,955,0,0
40043,12889,0,0
90843,12877,0,0
57173,10346,0,0
102909,6825,0,0
332748,67912,0,0
301608,76992,0,9000000
68016,7135,6000000,4000000
81030,8232,0,0
372226,35124,1600000,325000
297393,11486,0,0
376570,3172,0,0
121983,12485,0,0
285869,47495,0,0
32202,4921,0,1500000
277690,83765,0,0
61908,5229,0,0
42362,18789,0,0
343112,5486,0,1500000
374465,85253,282382,2100000
318553,78747,0,0
15803,1225,0,3000
113217,38007,0,0
57656,11326,0,0
19499,3625,0,0
26768,4576,0,0
354924,61051,0,1000000
96186,7159,0,0
52854,5798,0,0
227077,88709,0,0
301056,37455,0,18
67174,57662,0,0
99374,8411,0,0
255388,6,0,0
67021,5798,0,0
217324,6,0,0
377170,6194,0,0
130098,6194,0,0
85613,6,0,0
341366,41577,0,0
352372,45754,0,0
39857,25708,0,0
339994,74472,0,0
194853,93203,0,0
146075,93194,0,0
86234,76566,0,0
19509,3628,0,0
170194,18219,0,7000000
153161,8411,0,0
153165,8411,0,0
85540,8411,0,0
153169,8411,0,0
336121,75358,0,0
80094,57005,0,0
335578,17516,0,5070773
342165,17697,7000,0
392418,6679,0,0
197175,4497,0,0
107641,9255,0,0
122270,7025,0,0
191068,21555,0,0
125673,21555,0,0
261684,8411,0,0
126418,8411,0,0
230284,6,0,0
184824,6,0,0
182899,8411,0,0
183827,8411,0,0
335498,6194,0,0
255733,9330,0,0
112558,47685,0,0
290188,59709,0,0
87992,6159,0,0
54440,4,0,0
340187,73376,0,0
298032,35610,0,0
96767,87880,0,0
347097,87143,0,0
47851,13465,0,0
71336,84006,0,0
23154,53787,0,0
212156,53787,0,0
29009,4887,0,0
23854,49710,0,5000000
62132,44717,0,0
39899,15932,0,32000000
3941,441,0,0
377985,2343,29251596,16000000
1652,191,0,0
348025,16259,0,0
353326,80469,11472454,0
361841,39407,0,0
366901,67264,0,0
161143,521,0,0
85693,521,0,0
118251,521,0,0
385750,77022,0,0
305342,54602,0,0
77786,80454,0,0
19459,20268,0,0
9657,74683,0,0
9252,74683,0,0
9379,74683,0,0
345874,8536,0,0
165463,60759,0,0
56429,1950,0,0
45232,1950,0,0
7237,78412,0,0
62880,1950,0,0
332283,45015,0,0
375572,2683,0,0
51393,868,0,0
37048,3153,0,0
60964,30294,0,0
303858,54454,93282604,27000000
106729,18066,0,0
47747,53787,0,0
363354,1393,0,0
229113,5896,0,0
138827,5073,0,0
28452,4809,0,0
82394,2159,0,700000
16916,7100,0,0
322240,55244,57814445,30000000
84907,8516,0,7500000
98959,91641,0,0
51298,3202,0,0
206630,537,0,0
202637,26727,0,0
39704,36207,0,0
356298,61901,4417667,0
326423,5899,55030051,20000000
362478,64784,0,0
330483,49825,18730891,10000000
205588,58773,9930095,0
44698,92554,0,0
99846,80717,0,0
31124,15144,0,0
28757,56615,0,0
378483,63059,0,0
158947,51411,0,0
127380,88016,1028570889,200000000
142611,83640,0,0
323676,33,78636257,29000000
381341,19916,0,0
79594,21978,0,0
333669,58773,14397593,20000000
387252,14294,0,0
381298,72809,0,0
362682,64858,0,0
325186,59005,0,0
316152,50482,25035950,50000000
153518,91920,349779543,73000000
358644,79962,0,0
297186,13845,0,0
344593,59485,0,0
306598,78686,0,0
15088,8411,0,0
373072,72062,0,0
20898,3681,0,0
71103,10845,0,0
327536,5897,0,0
364088,86057,0,0
86517,63349,0,0
40080,2230,0,0
76164,16409,0,0
4457,6082,0,0
122466,10219,0,50000
390777,29060,0,0
392985,6159,0,0
168055,7086,7636,0
60809,9336,0,0
332411,76777,0,18000000
52279,22520,0,0
127776,45986,0,0
320586,66042,0,0
384737,85885,100659,10500000
94170,14069,0,0
156326,7448,0,0
53050,4820,0,0
234868,2650,0,0
41368,9195,0,0
76081,9266,0,0
25603,4401,0,0
23270,4316,0,0
347938,11461,0,30000000
26691,19159,0,0
69150,9266,0,0
176321,49273,0,0
23767,44166,0,0
188540,16943,21000000,9200000
300983,42694,16000000,7900000
76788,7990,28000000,6100000
362150,42694,0,0
280165,5907,0,0
330418,14294,1400000,620000
330399,50922,0,0
320910,35124,0,0
394374,84812,0,0
82999,8321,0,0
363178,77110,0,0
247504,24240,19000000,5900000
223365,16413,0,2000000
69417,11831,500000,500000
69401,80492,500000,500000
69399,11831,500000,500000
69423,24239,500000,500000
113332,4087,0,0
174925,13400,0,0
35010,7036,3848034,0
266102,75564,0,0
13520,76346,0,0
123182,26468,0,0
244449,10473,0,0
353069,92144,48418160,25000000
109453,57021,0,0
311667,41551,0,0
7456,2247,0,0
50451,5996,0,0
364324,61239,0,0
124108,3213,0,0
51106,59118,0,0
34194,4690,0,0
343972,441,0,0
302401,51570,37279439,40000000
21769,7776,0,0
72823,3458,0,0
125513,5542,0,0
92728,3458,0,0
155765,6452,0,0
28697,74838,0,0
31034,12835,0,0
125521,5542,0,0
68922,39020,0,0
125510,5542,0,0
41365,5844,0,0
35105,5542,0,0
39690,12657,0,0
277098,1077,0,0
34772,3465,0,0
31502,51785,0,0
355008,61115,0,0
52143,11885,0,0
44885,12083,0,0
131433,3153,0,0
203071,13023,0,0
87636,10804,0,0
134053,10804,0,0
155017,12835,0,0
160399,12835,0,0
53034,12081,0,0
382885,22852,0,0
71449,5357,0,0
45330,13023,0,0
71444,5357,0,0
394661,76294,0,0
68828,34037,0,0
64784,5458,0,0
339749,53165,0,0
387889,47486,0,0
392891,88992,0,0
306523,18973,0,0
305455,2908,0,0
234004,30794,8821329,20000000
282266,13133,0,0
97943,13413,0,0
323262,21838,0,0
104239,12508,0,0
328844,47854,0,0
31472,1314,0,0
73896,10330,0,0
33224,5266,0,0
9547,10563,0,0
210615,15868,0,0
66187,22710,0,0
271919,23871,0,0
334889,72713,0,0
314076,42255,0,0
257440,60266,21256,16500000
347945,76708,4505,0
59126,53591,0,0
120268,53244,0,0
107248,5798,0,0
44804,86117,0,0
35026,30994,0,27000000
241004,5852,0,0
144008,5007,0,0
75262,5120,0,0
127259,708,0,0
388055,74335,0,0
386891,38078,0,0
176915,13572,0,0
380254,7819,0,0
132166,88361,0,0
245917,6452,0,0
206796,1079,0,0
173443,4243,0,2000000
64834,44537,0,0
119820,1541,0,0
85516,28323,0,0
35114,6125,0,1500000
82027,93125,0,0
128396,4288,0,0
324271,48384,0,0
299269,95143,0,0
148380,6377,0,0
30,11671,0,0
331501,50098,0,0
224089,7168,0,0
224079,17018,0,0
224098,11819,0,0
224063,17018,0,0
224084,17018,0,0
240968,708,0,0
54555,11420,0,0
94658,12372,0,0
71772,57240,0,0
166770,75499,0,0
106219,93171,0,0
54316,40071,0,0
80470,49139,0,0
43102,72022,0,0
336026,5906,0,0
315723,72481,0,0
18906,7286,0,0
91556,36897,0,0
75926,7902,0,24000000
345664,6728,0,0
5066,10329,0,0
83788,62133,0,0
82098,22792,0,0
97844,26194,0,0
66540,19076,0,0
290250,79792,62788218,50000000
204994,441,0,0
349790,49959,0,0
239895,16151,0,140000
366005,66768,0,0
37454,10481,0,0
383121,17009,0,0
202214,2846,0,704460
270010,76642,4212494,30000000
335053,29564,0,4000000
115301,16209,0,0
117457,18010,0,0
118009,11977,0,0
168421,17027,0,0
116185,44227,0,0
69636,44099,0,3200000
62756,12630,9700000,2200000
330629,9044,0,0
86718,7125,98900000,16000000
69635,12630,0,0
19978,7141,8500000,0
69638,47693,0,0
14244,5360,0,0
161463,87952,0,0
108176,21224,0,0
58494,5466,0,0
100813,4971,0,0
18377,3655,0,4000000
355177,21213,0,0
61002,6028,0,0
343981,61770,0,0
99592,5040,0,0
11767,18677,0,0
119433,21209,0,0
288694,30987,0,0
371695,7588,0,0
11681,1216,0,0
155011,6246,0,0
41808,61759,0,0
126265,15873,0,0
291264,32537,262921,0
248001,33,0,0
3786,33,0,0
178146,33473,0,0
361205,16439,0,0
44238,77337,0,0
380111,77594,27305571,10000000
79040,8962,0,0
201006,806,0,0
278774,83338,0,0
257245,60915,0,0
44606,61488,0,0
115054,4,0,0
129400,84282,0,0
258509,22213,233755553,0
120259,4,0,0
387957,8411,0,0
90121,38157,0,0
118889,306,0,0
63876,21078,0,0
248424,19223,0,0
126550,10330,0,0
7871,2309,0,0
362268,64642,0,0
174759,8411,0,0
41553,19425,0,0
39943,5795,0,0
164479,4,0,0
379500,34526,0,0
332567,67069,119100758,17000000
300665,65518,0,0
369058,10377,0,0
129269,3358,0,0
389323,74625,0,0
32887,4,0,0
74753,14127,0,0
93006,6049,0,0
85327,18203,0,0
55134,53051,0,0
299582,64216,0,0
371451,69437,0,0
334557,41465,0,5000000
315669,32300,0,0
57218,6770,0,0
109587,653,0,0
15303,81030,0,0
110501,5324,0,0
70527,36748,286000,200000
108835,36746,0,0
33611,68129,0,0
55125,83125,0,0
33604,5940,0,0
55130,36746,0,0
57186,51316,198,500000
102337,74978,0,0
122800,31832,0,11000000
112092,51316,0,0
40890,20915,0,0
391626,76510,0,0
319632,81283,0,0
226072,20915,0,0
45341,89814,0,0
125696,20915,0,0
259728,20915,0,0
221241,16785,0,0
341559,60759,0,0
73680,94059,0,0
136902,94008,0,0
71617,22455,0,0
259690,20916,0,0
361733,27683,0,0
66944,60759,0,0
284154,28513,0,0
58007,641,0,0
216138,30584,0,0
16280,87522,0,0
354776,63104,0,0
280874,26966,0,0
78375,1647,0,0
264555,5225,0,2000000
84741,11045,0,0
224919,64445,0,0
299730,36786,0,0
218898,64403,0,0
252990,17811,0,0
297239,60653,0,0
319396,46547,0,0
53850,4774,0,0
75897,7897,0,0
13099,6377,0,0
138686,7608,0,0
297961,21754,0,0
94587,55573,0,0
88865,14444,0,0
290773,32306,0,0
53104,75171,0,0
297400,7083,0,0
290098,49096,1983204,8575000
48268,55540,0,0
157964,2501,0,0
197849,92603,0,0
208198,94831,0,0
241259,37455,299370084,170000000
289523,16218,0,0
317114,23868,0,0
317121,6425,0,0
267935,10221,183345589,140000000
110777,62355,0,0
371464,23406,0,0
359871,12840,0,0
334534,31183,0,0
334057,5996,0,0
68213,15278,0,0
68208,5996,0,0
182979,3324,0,0
